timestamp,amount,type,label,is_anomaly
2026-04-25 01:54:12,130.4840619365459,debit,normal,0
2026-04-25 01:55:12,407.7731190904939,credit,normal,0
2026-04-25 01:56:12,437.96520519902333,credit,normal,0
2026-04-25 01:57:12,355.70257952786244,credit,normal,0
2026-04-25 01:58:12,458.8376364322767,credit,normal,0
2026-04-25 01:59:12,438.16771353220474,debit,normal,0
2026-04-25 02:00:12,342.417499082052,credit,normal,0
2026-04-25 02:01:12,874.6000916779963,credit,normal,0
2026-04-25 02:02:12,793.2311049156165,credit,normal,0
2026-04-25 02:03:12,660.6564681075997,debit,normal,0
2026-04-25 02:04:12,567.4313613283116,credit,normal,0
2026-04-25 02:05:12,440.33994245622597,debit,normal,0
2026-04-25 02:06:12,317.8692709454733,credit,normal,0
2026-04-25 02:07:12,708.0802308684761,credit,normal,0
2026-04-25 02:08:12,383.61337271683425,debit,normal,0
2026-04-25 02:09:12,150000.0,debit,fraud,1
2026-04-25 02:10:12,472.69712514169146,debit,normal,0
2026-04-25 02:11:12,766.5975152510748,credit,normal,0
2026-04-25 02:12:12,395.2850763365796,credit,normal,0
2026-04-25 02:13:12,120.89747572908055,credit,normal,0
2026-04-25 02:14:12,228.44269109450187,debit,normal,0
2026-04-25 02:15:12,444.52390910148955,debit,normal,0
2026-04-25 02:16:12,100000.0,debit,fraud,1
2026-04-25 02:17:12,510.6828365376515,debit,normal,0
2026-04-25 02:18:12,533.5494168055453,debit,normal,0
2026-04-25 02:19:12,385.02698790272154,debit,normal,0
2026-04-25 02:20:12,364.00541958702786,credit,normal,0
2026-04-25 02:21:12,459.0440160671701,credit,normal,0
2026-04-25 02:22:12,304.4648751734678,credit,normal,0
2026-04-25 02:23:12,258.69411193478663,credit,normal,0
2026-04-25 02:24:12,788.1673702472101,credit,normal,0
2026-04-25 02:25:12,177.88261379042376,credit,normal,0
2026-04-25 02:26:12,440.42640577602344,credit,normal,0
2026-04-25 02:27:12,615.9640064296121,debit,normal,0
2026-04-25 02:28:12,403.4780170076573,debit,normal,0
2026-04-25 02:29:12,200000.0,credit,fraud,1
2026-04-25 02:30:12,700.7680324445296,debit,normal,0
2026-04-25 02:31:12,148.31540333226093,debit,normal,0
2026-04-25 02:32:12,405.0821732776183,debit,normal,0
2026-04-25 02:33:12,281.52736268463684,credit,normal,0
2026-04-25 02:34:12,362.00447522792274,credit,normal,0
2026-04-25 02:35:12,740.1538388915511,debit,normal,0
2026-04-25 02:36:12,337.2561698164759,credit,normal,0
2026-04-25 02:37:12,625.574226258456,credit,normal,0
2026-04-25 02:38:12,344.3309645584406,credit,normal,0
2026-04-25 02:39:12,694.7231328839157,credit,normal,0
2026-04-25 02:40:12,418.8074108838596,debit,normal,0
2026-04-25 02:41:12,614.7238804167607,debit,normal,0
2026-04-25 02:42:12,332.0009894810115,debit,normal,0
2026-04-25 02:43:12,318.2604827227399,credit,normal,0
2026-04-25 02:44:12,313.5781804833333,debit,normal,0
2026-04-25 02:45:12,381.9645633759563,credit,normal,0
2026-04-25 02:46:12,678.3714649931705,debit,normal,0
2026-04-25 02:47:12,243.1230835724179,credit,normal,0
2026-04-25 02:48:12,379.49600144268976,debit,normal,0
2026-04-25 02:49:12,147.47341817280522,credit,normal,0
2026-04-25 02:50:12,358.42158831617894,credit,normal,0
2026-04-25 02:51:12,306.7952722549676,debit,normal,0
2026-04-25 02:52:12,224.85459086565965,debit,normal,0
2026-04-25 02:53:12,849.7002067215451,debit,normal,0
2026-04-25 02:54:12,521.8171585142206,debit,normal,0
2026-04-25 02:55:12,444.26267090542103,debit,normal,0
2026-04-25 02:56:12,284.04763870867686,debit,normal,0
2026-04-25 02:57:12,628.0485040848148,credit,normal,0
2026-04-25 02:58:12,423.4717111453436,credit,normal,0
2026-04-25 02:59:12,337.19733916750204,debit,normal,0
2026-04-25 03:00:12,611.0593942335909,credit,normal,0
2026-04-25 03:01:12,517.6131505613433,debit,normal,0
2026-04-25 03:02:12,829.0448731183828,debit,normal,0
2026-04-25 03:03:12,954.8793296664765,debit,normal,0
2026-04-25 03:04:12,677.2345690392972,credit,normal,0
2026-04-25 03:05:12,466.4918965872353,credit,normal,0
2026-04-25 03:06:12,447.9342561093578,credit,normal,0
2026-04-25 03:07:12,581.7543569385786,debit,normal,0
2026-04-25 03:08:12,750.7193130807398,credit,normal,0
2026-04-25 03:09:12,603.0829590333245,debit,normal,0
2026-04-25 03:10:12,455.18863851480955,debit,normal,0
2026-04-25 03:11:12,600.1784406426917,debit,normal,0
2026-04-25 03:12:12,944.5036075892914,debit,normal,0
2026-04-25 03:13:12,554.7203676438909,debit,normal,0
2026-04-25 03:14:12,366.19926931472696,debit,normal,0
2026-04-25 03:15:12,437.588231022128,credit,normal,0
2026-04-25 03:16:12,886.9252198478483,debit,normal,0
2026-04-25 03:17:12,538.8438378967182,credit,normal,0
2026-04-25 03:18:12,445.5282867644823,credit,normal,0
2026-04-25 03:19:12,371.078234772761,debit,normal,0
2026-04-25 03:20:12,494.2638012193569,credit,normal,0
2026-04-25 03:21:12,470.84355421497924,credit,normal,0
2026-04-25 03:22:12,690.9508680565116,debit,normal,0
2026-04-25 03:23:12,309.19513502326174,credit,normal,0
2026-04-25 03:24:12,218.2423487423859,debit,normal,0
2026-04-25 03:25:12,504.136737620778,debit,normal,0
2026-04-25 03:26:12,512.7061879712587,debit,normal,0
2026-04-25 03:27:12,505.6400569950042,credit,normal,0
2026-04-25 03:28:12,414.73599644412604,credit,normal,0
2026-04-25 03:29:12,476.21041481913227,credit,normal,0
2026-04-25 03:30:12,594.4887342973892,credit,normal,0
2026-04-25 03:31:12,823.4398800931125,debit,normal,0
2026-04-25 03:32:12,307.7414663100407,credit,normal,0
2026-04-25 03:33:12,679.9740648718382,credit,normal,0
2026-04-25 03:34:12,616.3669613806271,credit,normal,0
2026-04-25 03:35:12,366.58641997819166,debit,normal,0
2026-04-25 03:36:12,385.32400562977205,debit,normal,0
2026-04-25 03:37:12,451.57713145772857,credit,normal,0
2026-04-25 03:38:12,633.7356416050957,credit,normal,0
2026-04-25 03:39:12,703.6371436126221,credit,normal,0
2026-04-25 03:40:12,608.5550415164314,credit,normal,0
2026-04-25 03:41:12,129.0388796296515,credit,normal,0
2026-04-25 03:42:12,468.108358476086,debit,normal,0
2026-04-25 03:43:12,478.54868713925754,debit,normal,0
2026-04-25 03:44:12,559.6389340915074,credit,normal,0
2026-04-25 03:45:12,351.99575361727153,debit,normal,0
2026-04-25 03:46:12,661.0757701131517,credit,normal,0
2026-04-25 03:47:12,92.00284526832593,debit,normal,0
2026-04-25 03:48:12,469.73823087068513,debit,normal,0
2026-04-25 03:49:12,113.07011413365592,debit,normal,0
2026-04-25 03:50:12,564.6760625695316,debit,normal,0
2026-04-25 03:51:12,451.30393562237765,debit,normal,0
2026-04-25 03:52:12,404.39749011244044,credit,normal,0
2026-04-25 03:53:12,700.8601575665866,debit,normal,0
2026-04-25 03:54:12,91.73611690493726,credit,normal,0
2026-04-25 03:55:12,530.9871742869208,credit,normal,0
2026-04-25 03:56:12,588.1233752038928,debit,normal,0
2026-04-25 03:57:12,533.862116324604,credit,normal,0
2026-04-25 03:58:12,542.2757609390067,debit,normal,0
2026-04-25 03:59:12,540.3959973070899,debit,normal,0
2026-04-25 04:00:12,200.86076770326179,debit,normal,0
2026-04-25 04:01:12,602.4069342551169,debit,normal,0
2026-04-25 04:02:12,509.0416386723351,credit,normal,0
2026-04-25 04:03:12,236.5415445013105,debit,normal,0
2026-04-25 04:04:12,286.9881055956563,debit,normal,0
2026-04-25 04:05:12,524.735327024019,credit,normal,0
2026-04-25 04:06:12,870.9992633297659,credit,normal,0
2026-04-25 04:07:12,357.1534613363508,credit,normal,0
2026-04-25 04:08:12,465.54668240706883,credit,normal,0
2026-04-25 04:09:12,385.74813426645323,credit,normal,0
2026-04-25 04:10:12,434.06249058628964,debit,normal,0
2026-04-25 04:11:12,632.8070046289265,credit,normal,0
2026-04-25 04:12:12,404.96566198999295,debit,normal,0
2026-04-25 04:13:12,436.7354515511039,debit,normal,0
2026-04-25 04:14:12,586.9942276005808,credit,normal,0
2026-04-25 04:15:12,323.3631437136553,debit,normal,0
2026-04-25 04:16:12,543.5239867896778,credit,normal,0
2026-04-25 04:17:12,770.8752613951972,debit,normal,0
2026-04-25 04:18:12,517.5388699961528,debit,normal,0
2026-04-25 04:19:12,525.1684361988446,credit,normal,0
2026-04-25 04:20:12,90.09083638653425,debit,normal,0
2026-04-25 04:21:12,50.0,credit,normal,0
2026-04-25 04:22:12,541.5205292638316,credit,normal,0
2026-04-25 04:23:12,212.69908685892182,debit,normal,0
2026-04-25 04:24:12,161.6922302179355,debit,normal,0
2026-04-25 04:25:12,655.9992814238869,debit,normal,0
2026-04-25 04:26:12,276.9721008649258,credit,normal,0
2026-04-25 04:27:12,562.132257749648,credit,normal,0
2026-04-25 04:28:12,519.6448031973282,credit,normal,0
2026-04-25 04:29:12,586.4604961697652,debit,normal,0
2026-04-25 04:30:12,301.4252985888877,credit,normal,0
2026-04-25 04:31:12,271.7933206924823,debit,normal,0
2026-04-25 04:32:12,466.97905710269134,debit,normal,0
2026-04-25 04:33:12,200000.0,debit,fraud,1
2026-04-25 04:34:12,511.1790815517726,credit,normal,0
2026-04-25 04:35:12,122.21816900770943,debit,normal,0
2026-04-25 04:36:12,661.059554636875,credit,normal,0
2026-04-25 04:37:12,214.64651460957396,debit,normal,0
2026-04-25 04:38:12,262.6270048765341,credit,normal,0
2026-04-25 04:39:12,435.60174492831305,debit,normal,0
2026-04-25 04:40:12,452.95096342674924,credit,normal,0
2026-04-25 04:41:12,450.8918388810494,debit,normal,0
2026-04-25 04:42:12,837.1097160019114,credit,normal,0
2026-04-25 04:43:12,499.58287106832523,debit,normal,0
2026-04-25 04:44:12,358.9233632986792,debit,normal,0
2026-04-25 04:45:12,632.6221478753763,credit,normal,0
2026-04-25 04:46:12,748.9229346711448,credit,normal,0
2026-04-25 04:47:12,743.2433888564716,credit,normal,0
2026-04-25 04:48:12,679.0842446794131,credit,normal,0
2026-04-25 04:49:12,385.7125323199694,credit,normal,0
2026-04-25 04:50:12,566.6989599298805,debit,normal,0
2026-04-25 04:51:12,751.8085841271716,credit,normal,0
2026-04-25 04:52:12,496.9151839740573,debit,normal,0
2026-04-25 04:53:12,539.5145882293247,credit,normal,0
2026-04-25 04:54:12,313.83909894070837,credit,normal,0
2026-04-25 04:55:12,622.6755499202429,debit,normal,0
2026-04-25 04:56:12,628.5706327497712,debit,normal,0
2026-04-25 04:57:12,600.8263905874027,debit,normal,0
2026-04-25 04:58:12,525.193762601984,debit,normal,0
2026-04-25 04:59:12,340.0841774855396,credit,normal,0
2026-04-25 05:00:12,52.96867881049229,credit,normal,0
2026-04-25 05:01:12,577.6127536862333,credit,normal,0
2026-04-25 05:02:12,582.3041045339891,credit,normal,0
2026-04-25 05:03:12,738.293167406589,debit,normal,0
2026-04-25 05:04:12,598.1963734905796,credit,normal,0
2026-04-25 05:05:12,119.62972335200601,credit,normal,0
2026-04-25 05:06:12,513.3710203844996,debit,normal,0
2026-04-25 05:07:12,549.8703265268838,credit,normal,0
2026-04-25 05:08:12,420.0302535002049,debit,normal,0
2026-04-25 05:09:12,615.3892416710144,credit,normal,0
2026-04-25 05:10:12,571.5958910493688,debit,normal,0
2026-04-25 05:11:12,500.7824052285933,credit,normal,0
2026-04-25 05:12:12,519.1678778959297,debit,normal,0
2026-04-25 05:13:12,173.19578298782557,credit,normal,0
2026-04-25 05:14:12,150000.0,credit,fraud,1
2026-04-25 05:15:12,363.27143277664845,credit,normal,0
2026-04-25 05:16:12,575.4090211305308,credit,normal,0
2026-04-25 05:17:12,457.56660602954753,credit,normal,0
2026-04-25 05:18:12,513.5185752949662,debit,normal,0
2026-04-25 05:19:12,390.56935117914395,credit,normal,0
2026-04-25 05:20:12,498.1921908364481,debit,normal,0
2026-04-25 05:21:12,287.2092099851135,credit,normal,0
2026-04-25 05:22:12,441.74399444151936,credit,normal,0
2026-04-25 05:23:12,456.8114665345564,credit,normal,0
2026-04-25 05:24:12,265.5916603226891,debit,normal,0
2026-04-25 05:25:12,473.69984979915245,debit,normal,0
2026-04-25 05:26:12,829.3728553574688,debit,normal,0
2026-04-25 05:27:12,245.13391088883,debit,normal,0
2026-04-25 05:28:12,695.0967187339886,debit,normal,0
2026-04-25 05:29:12,295.6614136373151,debit,normal,0
2026-04-25 05:30:12,449.703573933373,debit,normal,0
2026-04-25 05:31:12,674.6132515765988,credit,normal,0
2026-04-25 05:32:12,396.79027240606297,credit,normal,0
2026-04-25 05:33:12,347.5421668653033,credit,normal,0
2026-04-25 05:34:12,547.7749498252896,debit,normal,0
2026-04-25 05:35:12,291.7279892639102,credit,normal,0
2026-04-25 05:36:12,685.6088455074305,debit,normal,0
2026-04-25 05:37:12,562.6080191398784,credit,normal,0
2026-04-25 05:38:12,462.46223273960356,debit,normal,0
2026-04-25 05:39:12,770.5291895963235,debit,normal,0
2026-04-25 05:40:12,489.7526657399832,credit,normal,0
2026-04-25 05:41:12,610.9514476312472,credit,normal,0
2026-04-25 05:42:12,306.36688033849805,credit,normal,0
2026-04-25 05:43:12,141.7539625255954,credit,normal,0
2026-04-25 05:44:12,269.09952867036077,debit,normal,0
2026-04-25 05:45:12,363.8501188782898,credit,normal,0
2026-04-25 05:46:12,575.0143429320215,debit,normal,0
2026-04-25 05:47:12,797.4731453452156,credit,normal,0
2026-04-25 05:48:12,601.8504783914863,debit,normal,0
2026-04-25 05:49:12,310.6117342131724,debit,normal,0
2026-04-25 05:50:12,615.4182563022881,debit,normal,0
2026-04-25 05:51:12,736.2945624796695,debit,normal,0
2026-04-25 05:52:12,564.2409420755537,credit,normal,0
2026-04-25 05:53:12,249.21068185644782,credit,normal,0
2026-04-25 05:54:12,348.6910293985071,debit,normal,0
2026-04-25 05:55:12,265.2745727649086,debit,normal,0
2026-04-25 05:56:12,781.9397965561375,credit,normal,0
2026-04-25 05:57:12,563.4616085449171,credit,normal,0
2026-04-25 05:58:12,418.35324891416434,credit,normal,0
2026-04-25 05:59:12,667.6508774466629,debit,normal,0
2026-04-25 06:00:12,939.796446982891,credit,normal,0
2026-04-25 06:01:12,609.9682012475125,debit,normal,0
2026-04-25 06:02:12,533.9960515700357,credit,normal,0
2026-04-25 06:03:12,615.8052372081563,credit,normal,0
2026-04-25 06:04:12,472.9452917507671,debit,normal,0
2026-04-25 06:05:12,572.2320743424503,credit,normal,0
2026-04-25 06:06:12,461.708699704385,credit,normal,0
2026-04-25 06:07:12,391.3015231491763,debit,normal,0
2026-04-25 06:08:12,100000.0,debit,fraud,1
2026-04-25 06:09:12,265.32156897191317,credit,normal,0
2026-04-25 06:10:12,681.6227634472401,credit,normal,0
2026-04-25 06:11:12,733.2104165995232,credit,normal,0
2026-04-25 06:12:12,735.9176594343176,debit,normal,0
2026-04-25 06:13:12,460.1403427919968,credit,normal,0
2026-04-25 06:14:12,632.4405038037341,credit,normal,0
2026-04-25 06:15:12,342.11604164170797,debit,normal,0
2026-04-25 06:16:12,577.7851816260879,credit,normal,0
2026-04-25 06:17:12,590.8636225334207,credit,normal,0
2026-04-25 06:18:12,850.5898523766124,credit,normal,0
2026-04-25 06:19:12,805.0783085103374,debit,normal,0
2026-04-25 06:20:12,474.009099950737,credit,normal,0
2026-04-25 06:21:12,833.8728058742408,credit,normal,0
2026-04-25 06:22:12,532.4903813576298,debit,normal,0
2026-04-25 06:23:12,415.8430331739812,credit,normal,0
2026-04-25 06:24:12,639.5285298452388,credit,normal,0
2026-04-25 06:25:12,396.5335075917362,debit,normal,0
2026-04-25 06:26:12,163.5194715011575,debit,normal,0
2026-04-25 06:27:12,446.1415144160716,credit,normal,0
2026-04-25 06:28:12,731.7051689260406,credit,normal,0
2026-04-25 06:29:12,722.8772823821471,debit,normal,0
2026-04-25 06:30:12,870.1971190796968,debit,normal,0
2026-04-25 06:31:12,251.0211863239875,credit,normal,0
2026-04-25 06:32:12,429.5840059089264,credit,normal,0
2026-04-25 06:33:12,459.21809878253623,credit,normal,0
2026-04-25 06:34:12,501.1757704055809,credit,normal,0
2026-04-25 06:35:12,654.4317903907012,credit,normal,0
2026-04-25 06:36:12,586.4142595388054,credit,normal,0
2026-04-25 06:37:12,516.9514604123905,debit,normal,0
2026-04-25 06:38:12,448.30531243478123,credit,normal,0
2026-04-25 06:39:12,588.9378986339887,credit,normal,0
2026-04-25 06:40:12,673.9588674866565,credit,normal,0
2026-04-25 06:41:12,516.8944995510639,credit,normal,0
2026-04-25 06:42:12,459.95864640407723,credit,normal,0
2026-04-25 06:43:12,444.1371101437403,debit,normal,0
2026-04-25 06:44:12,50.0,credit,normal,0
2026-04-25 06:45:12,473.1806421849292,credit,normal,0
2026-04-25 06:46:12,190.23898975392234,debit,normal,0
2026-04-25 06:47:12,522.7287830408831,credit,normal,0
2026-04-25 06:48:12,526.0177837807885,credit,normal,0
2026-04-25 06:49:12,519.5406582079211,credit,normal,0
2026-04-25 06:50:12,526.2396547741431,debit,normal,0
2026-04-25 06:51:12,468.7036194058055,debit,normal,0
2026-04-25 06:52:12,417.8589820984626,credit,normal,0
2026-04-25 06:53:12,383.39316466628765,credit,normal,0
2026-04-25 06:54:12,825.2104153397499,debit,normal,0
2026-04-25 06:55:12,294.91147632061484,credit,normal,0
2026-04-25 06:56:12,478.18695152620194,debit,normal,0
2026-04-25 06:57:12,521.3170504591311,debit,normal,0
2026-04-25 06:58:12,363.81947020272855,debit,normal,0
2026-04-25 06:59:12,316.62140538701976,credit,normal,0
2026-04-25 07:00:12,616.7834099082035,debit,normal,0
2026-04-25 07:01:12,503.25205660941356,credit,normal,0
2026-04-25 07:02:12,455.17477418774894,debit,normal,0
2026-04-25 07:03:12,352.08391634998543,debit,normal,0
2026-04-25 07:04:12,178.21594618875844,debit,normal,0
2026-04-25 07:05:12,568.7685469490699,credit,normal,0
2026-04-25 07:06:12,251.65470597994175,debit,normal,0
2026-04-25 07:07:12,627.8468762610369,credit,normal,0
2026-04-25 07:08:12,803.9794068324336,credit,normal,0
2026-04-25 07:09:12,745.7328901856629,credit,normal,0
2026-04-25 07:10:12,632.2631485414556,credit,normal,0
2026-04-25 07:11:12,441.4299550641174,debit,normal,0
2026-04-25 07:12:12,213.09461441765973,credit,normal,0
2026-04-25 07:13:12,416.7242324798349,credit,normal,0
2026-04-25 07:14:12,352.3595609286651,debit,normal,0
2026-04-25 07:15:12,374.31982312245395,credit,normal,0
2026-04-25 07:16:12,506.43019109680887,credit,normal,0
2026-04-25 07:17:12,602.8381059707185,credit,normal,0
2026-04-25 07:18:12,514.7104283502257,credit,normal,0
2026-04-25 07:19:12,561.1499281588167,debit,normal,0
2026-04-25 07:20:12,429.58785375614036,credit,normal,0
2026-04-25 07:21:12,550.7111554486335,credit,normal,0
2026-04-25 07:22:12,714.8381469354252,debit,normal,0
2026-04-25 07:23:12,542.6163354798341,credit,normal,0
2026-04-25 07:24:12,554.7977370230644,credit,normal,0
2026-04-25 07:25:12,652.6484248482988,credit,normal,0
2026-04-25 07:26:12,547.7710932494832,debit,normal,0
2026-04-25 07:27:12,695.1581700225497,debit,normal,0
2026-04-25 07:28:12,791.463367663305,debit,normal,0
2026-04-25 07:29:12,117.77204063539813,credit,normal,0
2026-04-25 07:30:12,751.3712726779188,credit,normal,0
2026-04-25 07:31:12,781.8900799942817,credit,normal,0
2026-04-25 07:32:12,490.4400907406896,debit,normal,0
2026-04-25 07:33:12,789.8882952459085,credit,normal,0
2026-04-25 07:34:12,150000.0,debit,fraud,1
2026-04-25 07:35:12,457.71439555251834,debit,normal,0
2026-04-25 07:36:12,405.8301553785195,debit,normal,0
2026-04-25 07:37:12,662.7838190173418,debit,normal,0
2026-04-25 07:38:12,442.3083476671447,credit,normal,0
2026-04-25 07:39:12,313.4684307519858,credit,normal,0
2026-04-25 07:40:12,557.9373021982874,debit,normal,0
2026-04-25 07:41:12,54.614955822785305,credit,normal,0
2026-04-25 07:42:12,467.16194688930904,debit,normal,0
2026-04-25 07:43:12,501.4554895871353,debit,normal,0
2026-04-25 07:44:12,331.1517738023593,debit,normal,0
2026-04-25 07:45:12,445.082509917657,debit,normal,0
2026-04-25 07:46:12,842.8790879451853,debit,normal,0
2026-04-25 07:47:12,296.6484747226248,debit,normal,0
2026-04-25 07:48:12,478.0802470943335,debit,normal,0
2026-04-25 07:49:12,886.8026958339165,credit,normal,0
2026-04-25 07:50:12,200000.0,credit,fraud,1
2026-04-25 07:51:12,100000.0,debit,fraud,1
2026-04-25 07:52:12,50.0,debit,normal,0
2026-04-25 07:53:12,260.5471068009539,debit,normal,0
2026-04-25 07:54:12,287.91942894681404,credit,normal,0
2026-04-25 07:55:12,565.0334379060284,debit,normal,0
2026-04-25 07:56:12,1159.4006191920325,debit,normal,0
2026-04-25 07:57:12,691.6000435071301,credit,normal,0
2026-04-25 07:58:12,619.2034481678804,credit,normal,0
2026-04-25 07:59:12,474.6744412277144,debit,normal,0
2026-04-25 08:00:12,415.090621258001,debit,normal,0
2026-04-25 08:01:12,303.77841836854833,credit,normal,0
2026-04-25 08:02:12,479.881107036771,credit,normal,0
2026-04-25 08:03:12,686.5597132204874,credit,normal,0
2026-04-25 08:04:12,629.4672841480481,credit,normal,0
2026-04-25 08:05:12,707.9068393010984,debit,normal,0
2026-04-25 08:06:12,496.43846858566167,debit,normal,0
2026-04-25 08:07:12,547.8762512184165,credit,normal,0
2026-04-25 08:08:12,257.6110329942503,credit,normal,0
2026-04-25 08:09:12,347.93627230205414,debit,normal,0
2026-04-25 08:10:12,529.6219182625664,credit,normal,0
2026-04-25 08:11:12,604.4304444787253,debit,normal,0
2026-04-25 08:12:12,455.4823816681798,debit,normal,0
2026-04-25 08:13:12,489.39193800982383,credit,normal,0
2026-04-25 08:14:12,657.9580401818394,credit,normal,0
2026-04-25 08:15:12,128.30130457959524,credit,normal,0
2026-04-25 08:16:12,453.37914306582707,credit,normal,0
2026-04-25 08:17:12,693.7273922612272,credit,normal,0
2026-04-25 08:18:12,332.7168645962615,debit,normal,0
2026-04-25 08:19:12,756.2247326283336,credit,normal,0
2026-04-25 08:20:12,410.4549316428947,debit,normal,0
2026-04-25 08:21:12,375.49605971459465,credit,normal,0
2026-04-25 08:22:12,789.5842875645212,credit,normal,0
2026-04-25 08:23:12,338.48704734395795,credit,normal,0
2026-04-25 08:24:12,314.43407905030557,debit,normal,0
2026-04-25 08:25:12,389.037476730457,debit,normal,0
2026-04-25 08:26:12,463.14604729951645,debit,normal,0
2026-04-25 08:27:12,600.8266993911687,debit,normal,0
2026-04-25 08:28:12,698.5212789154396,debit,normal,0
2026-04-25 08:29:12,641.7825819446309,credit,normal,0
2026-04-25 08:30:12,150000.0,credit,fraud,1
2026-04-25 08:31:12,288.295752316047,debit,normal,0
2026-04-25 08:32:12,479.70939782584986,debit,normal,0
2026-04-25 08:33:12,100000.0,credit,fraud,1
2026-04-25 08:34:12,309.5385546446802,debit,normal,0
2026-04-25 08:35:12,576.0836685599318,credit,normal,0
2026-04-25 08:36:12,100000.0,credit,fraud,1
2026-04-25 08:37:12,586.1037735429834,credit,normal,0
2026-04-25 08:38:12,1016.020333438071,credit,normal,0
2026-04-25 08:39:12,316.65998772000637,debit,normal,0
2026-04-25 08:40:12,214.85915694284415,credit,normal,0
2026-04-25 08:41:12,301.6543566426171,credit,normal,0
2026-04-25 08:42:12,606.2712432314783,credit,normal,0
2026-04-25 08:43:12,368.60412884687787,credit,normal,0
2026-04-25 08:44:12,583.4116643958552,debit,normal,0
2026-04-25 08:45:12,501.54242097160886,debit,normal,0
2026-04-25 08:46:12,609.9423799048707,credit,normal,0
2026-04-25 08:47:12,481.74170425808774,credit,normal,0
2026-04-25 08:48:12,500.93945836168615,debit,normal,0
2026-04-25 08:49:12,715.9971958487627,debit,normal,0
2026-04-25 08:50:12,480.7107231799075,debit,normal,0
2026-04-25 08:51:12,433.8306106912723,debit,normal,0
2026-04-25 08:52:12,633.9091785920735,credit,normal,0
2026-04-25 08:53:12,614.3636103348624,debit,normal,0
2026-04-25 08:54:12,390.30799986355674,debit,normal,0
2026-04-25 08:55:12,639.7554732532067,credit,normal,0
2026-04-25 08:56:12,517.6103391462945,debit,normal,0
2026-04-25 08:57:12,429.4371186312645,credit,normal,0
2026-04-25 08:58:12,696.0544434384141,debit,normal,0
2026-04-25 08:59:12,819.5252149076616,credit,normal,0
2026-04-25 09:00:12,216.48103297200964,debit,normal,0
2026-04-25 09:01:12,318.31140905702273,credit,normal,0
2026-04-25 09:02:12,531.3973561857738,credit,normal,0
2026-04-25 09:03:12,570.9034927658223,debit,normal,0
2026-04-25 09:04:12,322.33473574040687,credit,normal,0
2026-04-25 09:05:12,517.778933271847,credit,normal,0
2026-04-25 09:06:12,672.6064826065083,debit,normal,0
2026-04-25 09:07:12,435.4795444956426,credit,normal,0
2026-04-25 09:08:12,633.1039330461791,credit,normal,0
2026-04-25 09:09:12,362.87990676577283,credit,normal,0
2026-04-25 09:10:12,478.6363994650459,debit,normal,0
2026-04-25 09:11:12,489.82825441969254,credit,normal,0
2026-04-25 09:12:12,276.4562373467735,debit,normal,0
2026-04-25 09:13:12,430.1010921435542,credit,normal,0
2026-04-25 09:14:12,624.1128255897333,debit,normal,0
2026-04-25 09:15:12,365.37267295550134,debit,normal,0
2026-04-25 09:16:12,390.33170070343976,debit,normal,0
2026-04-25 09:17:12,766.7229838479678,credit,normal,0
2026-04-25 09:18:12,84.29667143770746,credit,normal,0
2026-04-25 09:19:12,664.448031380901,debit,normal,0
2026-04-25 09:20:12,685.7608464544555,debit,normal,0
2026-04-25 09:21:12,503.4305725364753,credit,normal,0
2026-04-25 09:22:12,691.1720452996457,credit,normal,0
2026-04-25 09:23:12,476.224760814571,credit,normal,0
2026-04-25 09:24:12,681.6904200680309,credit,normal,0
2026-04-25 09:25:12,373.4242330493088,credit,normal,0
2026-04-25 09:26:12,784.2081001933315,debit,normal,0
2026-04-25 09:27:12,461.59037407367106,debit,normal,0
2026-04-25 09:28:12,237.9766705863857,debit,normal,0
2026-04-25 09:29:12,806.0049666091136,credit,normal,0
2026-04-25 09:30:12,383.932322666725,credit,normal,0
2026-04-25 09:31:12,724.2613513360367,debit,normal,0
2026-04-25 09:32:12,518.6852074054726,debit,normal,0
2026-04-25 09:33:12,445.09529576329265,debit,normal,0
2026-04-25 09:34:12,308.29146858952197,credit,normal,0
2026-04-25 09:35:12,698.149787569218,debit,normal,0
2026-04-25 09:36:12,907.8664782756052,credit,normal,0
2026-04-25 09:37:12,570.989880955562,credit,normal,0
2026-04-25 09:38:12,572.261562729326,debit,normal,0
2026-04-25 09:39:12,504.33517318890483,debit,normal,0
2026-04-25 09:40:12,775.8928433845265,debit,normal,0
2026-04-25 09:41:12,371.46917392206285,debit,normal,0
2026-04-25 09:42:12,603.604993443845,credit,normal,0
2026-04-25 09:43:12,627.7436789885988,debit,normal,0
2026-04-25 09:44:12,635.6856581827094,debit,normal,0
2026-04-25 09:45:12,599.4573186793041,credit,normal,0
2026-04-25 09:46:12,100000.0,debit,fraud,1
2026-04-25 09:47:12,456.8522490522613,debit,normal,0
2026-04-25 09:48:12,1147.6142587919476,credit,normal,0
2026-04-25 09:49:12,392.8526421493201,debit,normal,0
2026-04-25 09:50:12,200000.0,debit,fraud,1
2026-04-25 09:51:12,107.41605759409316,credit,normal,0
2026-04-25 09:52:12,580.013240558026,credit,normal,0
2026-04-25 09:53:12,150000.0,debit,fraud,1
2026-04-25 09:54:12,784.101579188397,credit,normal,0
2026-04-25 09:55:12,358.66902207183017,debit,normal,0
2026-04-25 09:56:12,823.4207379047991,credit,normal,0
2026-04-25 09:57:12,418.7680710636714,credit,normal,0
