timestamp,cpu_usage,api_latency,error_rate,disk_io
2026-04-25 01:33:12.486559,74,542,16.38030000122958,220
2026-04-25 01:34:12.486559,58,466,8.438877579476927,393
2026-04-25 01:35:12.486559,59,379,10.406812544022191,239
2026-04-25 01:36:12.486559,74,244,1.978565388248008,138
2026-04-25 01:37:12.486559,97,330,7.514605655322779,334
2026-04-25 01:38:12.486559,75,195,12.95134578140158,443
2026-04-25 01:39:12.486559,70,393,19.236148539058576,373
2026-04-25 01:40:12.486559,70,566,17.44396532056188,362
2026-04-25 01:41:12.486559,66,536,19.261643648121872,305
2026-04-25 01:42:12.486559,61,358,12.290292486948953,353
2026-04-25 01:43:12.486559,54,191,1.1116400897011869,237
2026-04-25 01:44:12.486559,95,194,13.132807936941948,157
2026-04-25 01:45:12.486559,43,575,8.109499814181866,108
2026-04-25 01:46:12.486559,84,447,3.3126693351623215,460
2026-04-25 01:47:12.486559,47,359,3.6973887458151156,429
2026-04-25 01:48:12.486559,83,446,14.588101901446802,121
2026-04-25 01:49:12.486559,72,205,19.03805139027505,429
2026-04-25 01:50:12.486559,49,263,8.26129866185195,432
2026-04-25 01:51:12.486559,65,419,13.220920273499424,346
2026-04-25 01:52:12.486559,56,406,15.657184464349731,332
2026-04-25 01:53:12.486559,47,328,0.2723153059154937,151
2026-04-25 01:54:12.486559,52,219,12.680782356164224,300
2026-04-25 01:55:12.486559,95,544,7.569541929924468,396
2026-04-25 01:56:12.486559,55,253,9.172305210432675,261
2026-04-25 01:57:12.486559,82,488,2.4282058932229877,376
2026-04-25 01:58:12.486559,40,475,7.53291784054208,329
2026-04-25 01:59:12.486559,44,230,0.26591095593051506,198
2026-04-25 02:00:12.486559,84,519,0.7225612456593278,497
2026-04-25 02:01:12.486559,43,441,17.596882240160483,268
2026-04-25 02:02:12.486559,46,560,13.221212922295436,447
2026-04-25 02:03:12.486559,53,545,3.278091966958079,304
2026-04-25 02:04:12.486559,93,233,2.2685597645507882,489
2026-04-25 02:05:12.486559,99,138,11.513291685377187,240
2026-04-25 02:06:12.486559,46,445,5.215670170012261,213
2026-04-25 02:07:12.486559,69,418,5.241180569100601,256
2026-04-25 02:08:12.486559,79,424,6.700876416509232,267
2026-04-25 02:09:12.486559,40,229,2.730639927408498,361
2026-04-25 02:10:12.486559,46,262,19.128409915713725,293
2026-04-25 02:11:12.486559,54,591,14.064879344539955,109
2026-04-25 02:12:12.486559,54,492,16.91467450722304,426
2026-04-25 02:13:12.486559,81,482,10.477111196526643,116
2026-04-25 02:14:12.486559,40,200,9.632975250874185,304
2026-04-25 02:15:12.486559,81,587,0.9789106869753605,184
2026-04-25 02:16:12.486559,50,575,18.257945825471722,110
2026-04-25 02:17:12.486559,53,528,6.239921456637592,177
2026-04-25 02:18:12.486559,68,416,19.87367180350221,226
2026-04-25 02:19:12.486559,59,583,3.752706539477828,451
2026-04-25 02:20:12.486559,54,457,12.027213581560893,467
2026-04-25 02:21:12.486559,72,370,17.1492265752197,223
2026-04-25 02:22:12.486559,55,146,15.095579553365976,464
2026-04-25 02:23:12.486559,84,229,2.2676168307249434,456
2026-04-25 02:24:12.486559,52,231,2.3373005855891438,232
2026-04-25 02:25:12.486559,56,424,6.918850921529538,260
2026-04-25 02:26:12.486559,46,455,12.881919009400622,130
2026-04-25 02:27:12.486559,67,145,18.2952732439551,330
2026-04-25 02:28:12.486559,71,443,17.182497663755573,407
2026-04-25 02:29:12.486559,71,276,1.7246199559923037,262
2026-04-25 02:30:12.486559,97,569,9.23784921982001,358
2026-04-25 02:31:12.486559,60,166,4.077632236346567,159
2026-04-25 02:32:12.486559,42,542,13.39724789662792,404
2026-04-25 02:33:12.486559,47,308,6.5419525713443205,331
2026-04-25 02:34:12.486559,42,115,12.642597830135527,220
2026-04-25 02:35:12.486559,70,563,7.067681486464421,412
2026-04-25 02:36:12.486559,77,437,0.5550669016856546,423
2026-04-25 02:37:12.486559,78,208,8.642494536611524,207
2026-04-25 02:38:12.486559,72,175,5.294075560449121,288
2026-04-25 02:39:12.486559,81,273,1.3933952905967817,241
2026-04-25 02:40:12.486559,64,571,5.5125051870998565,401
2026-04-25 02:41:12.486559,63,402,7.0049794250601805,473
2026-04-25 02:42:12.486559,80,550,8.357160543392979,423
2026-04-25 02:43:12.486559,59,150,5.327037683557978,369
2026-04-25 02:44:12.486559,48,434,14.834191647923898,297
2026-04-25 02:45:12.486559,54,421,5.1317101523898305,271
2026-04-25 02:46:12.486559,49,590,0.9462218549422241,184
2026-04-25 02:47:12.486559,50,519,12.916616013060501,367
2026-04-25 02:48:12.486559,49,511,5.061573629001033,107
2026-04-25 02:49:12.486559,76,519,8.3185173614246,430
2026-04-25 02:50:12.486559,62,503,15.02250079298414,404
2026-04-25 02:51:12.486559,54,134,13.434763007475238,347
2026-04-25 02:52:12.486559,68,354,19.283566887514375,275
2026-04-25 02:53:12.486559,42,537,13.748655018688316,219
2026-04-25 02:54:12.486559,59,448,4.213997591172538,185
2026-04-25 02:55:12.486559,56,550,0.14261611724733614,435
2026-04-25 02:56:12.486559,69,105,11.170546632889797,345
2026-04-25 02:57:12.486559,55,477,12.292441780461068,476
2026-04-25 02:58:12.486559,64,198,17.00638500116044,280
2026-04-25 02:59:12.486559,90,190,19.97354804600315,249
2026-04-25 03:00:12.486559,92,548,10.379093482177343,214
2026-04-25 03:01:12.486559,41,219,2.307523434149965,343
2026-04-25 03:02:12.486559,71,154,11.843585969490855,328
2026-04-25 03:03:12.486559,98,505,17.276839034720904,311
2026-04-25 03:04:12.486559,96,453,3.3183584680011036,430
2026-04-25 03:05:12.486559,50,350,16.194004607308436,243
2026-04-25 03:06:12.486559,72,553,3.579947488526176,250
2026-04-25 03:07:12.486559,71,291,15.61978540329369,256
2026-04-25 03:08:12.486559,57,518,8.089357921206004,369
2026-04-25 03:09:12.486559,44,500,3.1134011348445623,194
2026-04-25 03:10:12.486559,77,157,16.41220077335535,479
2026-04-25 03:11:12.486559,57,299,9.02394492338171,294
2026-04-25 03:12:12.486559,79,218,17.782585063696075,417
2026-04-25 03:13:12.486559,70,268,2.108777528772696,305
2026-04-25 03:14:12.486559,68,548,0.6209668980303396,430
2026-04-25 03:15:12.486559,79,493,18.260418914843136,333
2026-04-25 03:16:12.486559,40,505,16.865766139961963,274
2026-04-25 03:17:12.486559,74,306,10.816503472200683,403
2026-04-25 03:18:12.486559,59,396,6.313211453102596,360
2026-04-25 03:19:12.486559,51,438,16.34488493995362,112
2026-04-25 03:20:12.486559,51,188,7.40127915829839,266
2026-04-25 03:21:12.486559,60,159,12.858344038386837,200
2026-04-25 03:22:12.486559,75,376,6.61888806459711,318
2026-04-25 03:23:12.486559,52,510,16.18266424654316,362
2026-04-25 03:24:12.486559,51,589,12.872415552076381,314
2026-04-25 03:25:12.486559,51,522,10.463218362193711,239
2026-04-25 03:26:12.486559,41,146,1.5776067558401308,240
2026-04-25 03:27:12.486559,83,228,16.5445127569637,431
2026-04-25 03:28:12.486559,50,362,15.259109341588832,496
2026-04-25 03:29:12.486559,82,207,18.97253653139166,372
2026-04-25 03:30:12.486559,65,434,7.365250083017882,104
2026-04-25 03:31:12.486559,82,164,8.800250625083555,282
2026-04-25 03:32:12.486559,42,214,0.8033718429774805,397
2026-04-25 03:33:12.486559,91,572,17.813371552245364,398
2026-04-25 03:34:12.486559,42,526,1.9470414840259975,190
2026-04-25 03:35:12.486559,82,392,7.381254128188006,125
2026-04-25 03:36:12.486559,96,278,2.0209560618947586,351
2026-04-25 03:37:12.486559,66,448,9.932582496777883,389
2026-04-25 03:38:12.486559,82,246,4.465946147249298,248
2026-04-25 03:39:12.486559,97,462,4.729496828439885,417
2026-04-25 03:40:12.486559,84,207,16.778616389710844,452
2026-04-25 03:41:12.486559,58,144,12.890500851157727,180
2026-04-25 03:42:12.486559,47,355,3.2382283096673437,133
2026-04-25 03:43:12.486559,74,189,3.938603864207386,250
2026-04-25 03:44:12.486559,76,477,12.231946312901885,151
2026-04-25 03:45:12.486559,90,198,19.656438219417726,318
2026-04-25 03:46:12.486559,75,365,9.92704746605154,128
2026-04-25 03:47:12.486559,46,293,19.18289234625288,363
2026-04-25 03:48:12.486559,72,547,5.066898320561835,374
2026-04-25 03:49:12.486559,50,157,19.056250992913,307
2026-04-25 03:50:12.486559,69,167,16.399105592836342,371
2026-04-25 03:51:12.486559,72,351,18.879367774624317,321
2026-04-25 03:52:12.486559,67,247,13.066694234932466,295
2026-04-25 03:53:12.486559,54,419,14.637699471959325,115
2026-04-25 03:54:12.486559,99,167,5.3946602967380315,375
2026-04-25 03:55:12.486559,55,359,9.4449090359805,297
2026-04-25 03:56:12.486559,41,349,9.242931413843543,489
2026-04-25 03:57:12.486559,79,493,3.331785040626156,108
2026-04-25 03:58:12.486559,83,526,16.486344509280947,340
2026-04-25 03:59:12.486559,61,398,8.172767141888377,111
2026-04-25 04:00:12.486559,41,490,13.845699572644435,485
2026-04-25 04:01:12.486559,46,581,0.26921138060464367,218
2026-04-25 04:02:12.486559,40,465,3.560053904134961,301
2026-04-25 04:03:12.486559,79,272,19.618245024261466,285
2026-04-25 04:04:12.486559,79,509,16.910852834181018,346
2026-04-25 04:05:12.486559,65,431,12.093798552454672,202
2026-04-25 04:06:12.486559,90,459,14.544993189397392,482
2026-04-25 04:07:12.486559,61,491,6.898212630446309,435
2026-04-25 04:08:12.486559,60,227,4.203627804087599,334
2026-04-25 04:09:12.486559,52,123,13.866398664067852,247
2026-04-25 04:10:12.486559,45,424,2.7429255506137284,395
2026-04-25 04:11:12.486559,45,434,11.788572614377003,301
2026-04-25 04:12:12.486559,73,340,19.121400058590453,388
2026-04-25 04:13:12.486559,93,471,0.5894585548205233,251
2026-04-25 04:14:12.486559,49,203,11.618641509305224,113
2026-04-25 04:15:12.486559,92,225,5.079860618910573,446
2026-04-25 04:16:12.486559,53,144,7.967997122136379,382
2026-04-25 04:17:12.486559,60,257,10.352732788350377,294
2026-04-25 04:18:12.486559,40,373,12.9757564424369,128
2026-04-25 04:19:12.486559,47,380,11.495746749488116,288
2026-04-25 04:20:12.486559,69,367,2.0028522581603725,139
2026-04-25 04:21:12.486559,80,541,15.515727985232141,149
2026-04-25 04:22:12.486559,42,461,10.647288924612472,135
2026-04-25 04:23:12.486559,78,453,12.035034327548345,381
2026-04-25 04:24:12.486559,68,194,7.545361085170237,176
2026-04-25 04:25:12.486559,56,406,9.449874259629958,107
2026-04-25 04:26:12.486559,76,351,8.172507048978584,365
2026-04-25 04:27:12.486559,63,507,12.244975869716047,313
2026-04-25 04:28:12.486559,82,487,0.4082726840643991,477
2026-04-25 04:29:12.486559,71,574,19.910372428342498,241
2026-04-25 04:30:12.486559,40,529,11.605190540258496,221
2026-04-25 04:31:12.486559,66,120,6.131726383968379,366
2026-04-25 04:32:12.486559,53,569,11.027542776394942,125
2026-04-25 04:33:12.486559,81,403,19.313828727002626,443
2026-04-25 04:34:12.486559,72,138,13.056359379638316,379
2026-04-25 04:35:12.486559,56,545,11.43513582852658,426
2026-04-25 04:36:12.486559,42,197,18.416585098527353,428
2026-04-25 04:37:12.486559,67,510,1.273937472877129,402
2026-04-25 04:38:12.486559,71,219,16.597773601709005,227
2026-04-25 04:39:12.486559,48,452,1.4617061850824786,369
2026-04-25 04:40:12.486559,62,545,1.0751188098544695,406
2026-04-25 04:41:12.486559,60,507,13.47096257165974,194
2026-04-25 04:42:12.486559,78,562,3.9444489566309837,225
2026-04-25 04:43:12.486559,84,481,16.09453259340971,264
2026-04-25 04:44:12.486559,95,453,15.719822494637803,282
2026-04-25 04:45:12.486559,64,207,16.714993615854453,476
2026-04-25 04:46:12.486559,82,207,9.541222167288655,343
2026-04-25 04:47:12.486559,73,225,9.97378047739576,446
2026-04-25 04:48:12.486559,67,519,1.9227736992791655,241
2026-04-25 04:49:12.486559,81,369,9.74398602162674,372
2026-04-25 04:50:12.486559,91,181,1.503945901616972,179
2026-04-25 04:51:12.486559,48,566,2.0848716530736233,417
2026-04-25 04:52:12.486559,72,457,7.481142742024449,439
2026-04-25 04:53:12.486559,83,593,9.00270411998193,362
2026-04-25 04:54:12.486559,77,528,14.749085218081042,279
2026-04-25 04:55:12.486559,84,507,12.071696143377837,427
2026-04-25 04:56:12.486559,51,387,4.859973237778023,355
2026-04-25 04:57:12.486559,57,390,11.729307826918603,233
2026-04-25 04:58:12.486559,76,453,9.299498592090274,201
2026-04-25 04:59:12.486559,76,212,6.5219285918140235,455
2026-04-25 05:00:12.486559,79,344,6.886234158136164,492
2026-04-25 05:01:12.486559,47,471,1.3567076018149216,237
2026-04-25 05:02:12.486559,64,492,7.238042427332276,278
2026-04-25 05:03:12.486559,48,129,10.906598467137357,423
2026-04-25 05:04:12.486559,53,186,17.03697975193816,268
2026-04-25 05:05:12.486559,73,168,14.349585384115741,264
2026-04-25 05:06:12.486559,64,440,11.033317406848182,242
2026-04-25 05:07:12.486559,71,186,17.207496845440556,415
2026-04-25 05:08:12.486559,84,233,19.761771379102566,211
2026-04-25 05:09:12.486559,70,385,17.942495379547815,473
2026-04-25 05:10:12.486559,75,577,6.670338689411781,213
2026-04-25 05:11:12.486559,76,546,11.406876461709361,429
2026-04-25 05:12:12.486559,76,321,7.240834871259807,367
2026-04-25 05:13:12.486559,56,374,11.195051127411338,436
2026-04-25 05:14:12.486559,74,299,16.463044848052167,420
2026-04-25 05:15:12.486559,45,544,13.001317159149682,254
2026-04-25 05:16:12.486559,99,177,14.714794024593058,110
2026-04-25 05:17:12.486559,74,134,15.688484524080325,465
2026-04-25 05:18:12.486559,76,206,1.5805711197941963,436
2026-04-25 05:19:12.486559,77,570,19.8220155805131,284
2026-04-25 05:20:12.486559,84,123,9.494987376041571,243
2026-04-25 05:21:12.486559,68,154,9.256568428037122,139
2026-04-25 05:22:12.486559,48,599,0.2543016800795206,183
2026-04-25 05:23:12.486559,40,106,5.237056994883007,406
2026-04-25 05:24:12.486559,79,589,19.422921895931317,297
2026-04-25 05:25:12.486559,66,409,17.01285061619818,446
2026-04-25 05:26:12.486559,52,415,18.052967879091838,228
2026-04-25 05:27:12.486559,44,400,0.11324788614556214,458
2026-04-25 05:28:12.486559,73,576,16.459611446756654,481
2026-04-25 05:29:12.486559,66,109,13.991178951037337,337
2026-04-25 05:30:12.486559,92,445,4.037056495431123,156
2026-04-25 05:31:12.486559,72,224,1.3949024363843687,350
2026-04-25 05:32:12.486559,63,454,10.43444478749027,191
2026-04-25 05:33:12.486559,74,450,17.843506884184986,458
2026-04-25 05:34:12.486559,60,498,13.24946934975326,383
2026-04-25 05:35:12.486559,83,280,10.686020116471449,325
2026-04-25 05:36:12.486559,55,214,16.269260022667268,435
2026-04-25 05:37:12.486559,58,479,15.439682074698274,258
2026-04-25 05:38:12.486559,47,208,14.953484219144519,364
2026-04-25 05:39:12.486559,50,518,19.413972139609537,428
2026-04-25 05:40:12.486559,64,468,17.94784989501475,370
2026-04-25 05:41:12.486559,47,531,11.92021245592517,458
2026-04-25 05:42:12.486559,72,523,18.837329251072184,425
2026-04-25 05:43:12.486559,67,254,19.68082384265074,400
2026-04-25 05:44:12.486559,64,161,3.257727672277606,207
2026-04-25 05:45:12.486559,70,134,4.758120175807732,362
2026-04-25 05:46:12.486559,55,356,14.09229092374531,268
2026-04-25 05:47:12.486559,45,442,11.422072156297624,119
2026-04-25 05:48:12.486559,44,238,11.359734088437765,337
2026-04-25 05:49:12.486559,40,180,18.242531135064226,490
2026-04-25 05:50:12.486559,84,317,4.018045436534072,225
2026-04-25 05:51:12.486559,82,411,6.917742356797001,196
2026-04-25 05:52:12.486559,90,154,15.097369946949787,476
2026-04-25 05:53:12.486559,50,497,10.489406438930542,310
2026-04-25 05:54:12.486559,56,309,4.768085834689632,236
2026-04-25 05:55:12.486559,49,445,19.189804543789748,486
2026-04-25 05:56:12.486559,66,419,17.449873941403062,404
2026-04-25 05:57:12.486559,74,497,11.31358591897001,299
2026-04-25 05:58:12.486559,78,194,6.7884102679650145,386
2026-04-25 05:59:12.486559,70,521,16.165334236377394,442
2026-04-25 06:00:12.486559,70,113,2.5103700195396783,279
2026-04-25 06:01:12.486559,82,556,16.864793205643302,366
2026-04-25 06:02:12.486559,47,513,4.6690253822907195,453
2026-04-25 06:03:12.486559,64,383,3.418976410349406,186
2026-04-25 06:04:12.486559,57,420,3.2156287915828985,309
2026-04-25 06:05:12.486559,58,332,16.43414398120681,423
2026-04-25 06:06:12.486559,93,575,4.331556117319543,214
2026-04-25 06:07:12.486559,45,246,11.489599099665448,157
2026-04-25 06:08:12.486559,76,503,0.4795570163612961,494
2026-04-25 06:09:12.486559,97,594,17.637393527425683,182
2026-04-25 06:10:12.486559,66,435,1.7280424875483003,317
2026-04-25 06:11:12.486559,52,173,16.75380045622105,445
2026-04-25 06:12:12.486559,67,245,12.196407150747506,392
2026-04-25 06:13:12.486559,62,290,16.052515392528825,113
2026-04-25 06:14:12.486559,59,267,3.344755632695129,160
2026-04-25 06:15:12.486559,57,280,10.086447740098482,498
2026-04-25 06:16:12.486559,59,449,11.804539120372828,244
2026-04-25 06:17:12.486559,43,429,8.747891255665794,475
2026-04-25 06:18:12.486559,60,357,3.9556355640363083,220
2026-04-25 06:19:12.486559,44,522,2.6300810383134454,105
2026-04-25 06:20:12.486559,59,353,9.748633201853012,473
2026-04-25 06:21:12.486559,99,264,14.858578397562,126
2026-04-25 06:22:12.486559,92,469,6.65815155812701,421
2026-04-25 06:23:12.486559,73,114,11.283110499999772,231
2026-04-25 06:24:12.486559,57,108,18.916343737193017,238
2026-04-25 06:25:12.486559,65,174,4.422159188553884,303
2026-04-25 06:26:12.486559,57,258,17.692481085471787,392
2026-04-25 06:27:12.486559,84,308,16.06273006009793,474
2026-04-25 06:28:12.486559,49,409,6.366756706323285,363
2026-04-25 06:29:12.486559,99,336,11.909354081746233,315
2026-04-25 06:30:12.486559,51,227,2.09674126568951,145
2026-04-25 06:31:12.486559,44,425,2.8358850545752112,360
2026-04-25 06:32:12.486559,55,549,17.91683979599334,225
2026-04-25 06:33:12.486559,63,248,15.280987211450508,372
2026-04-25 06:34:12.486559,93,581,16.111655396955058,132
2026-04-25 06:35:12.486559,65,164,16.020831717318504,252
2026-04-25 06:36:12.486559,81,484,7.325719120519494,166
2026-04-25 06:37:12.486559,78,376,11.387826132500393,233
2026-04-25 06:38:12.486559,43,553,19.274295311352947,169
2026-04-25 06:39:12.486559,71,582,19.25094204529441,378
2026-04-25 06:40:12.486559,49,123,15.247811311158493,291
2026-04-25 06:41:12.486559,56,547,19.363290726368117,251
2026-04-25 06:42:12.486559,45,385,17.4506603321607,483
2026-04-25 06:43:12.486559,78,428,1.7145770593261456,260
2026-04-25 06:44:12.486559,46,275,14.619311932779768,355
2026-04-25 06:45:12.486559,79,533,13.954380445858947,274
2026-04-25 06:46:12.486559,97,426,17.2696714572067,309
2026-04-25 06:47:12.486559,70,587,15.566227551371142,102
2026-04-25 06:48:12.486559,45,412,4.981376628547776,265
2026-04-25 06:49:12.486559,70,194,7.951966613252546,401
2026-04-25 06:50:12.486559,53,109,3.781485971092997,412
2026-04-25 06:51:12.486559,79,422,15.825892062434324,499
2026-04-25 06:52:12.486559,83,400,14.996631309954564,432
2026-04-25 06:53:12.486559,49,591,9.748375747543749,225
2026-04-25 06:54:12.486559,53,421,11.985170964107411,410
2026-04-25 06:55:12.486559,83,413,2.22013263422562,420
2026-04-25 06:56:12.486559,94,376,8.140146866331827,107
2026-04-25 06:57:12.486559,48,218,13.912786132876336,143
2026-04-25 06:58:12.486559,83,556,15.002266611424815,405
2026-04-25 06:59:12.486559,48,534,15.295084523190333,310
2026-04-25 07:00:12.486559,66,286,4.660806069447199,468
2026-04-25 07:01:12.486559,55,452,1.8755604715368634,489
2026-04-25 07:02:12.486559,62,104,1.8120853846536011,273
2026-04-25 07:03:12.486559,41,262,14.132408135015726,478
2026-04-25 07:04:12.486559,44,349,12.553935999234103,375
2026-04-25 07:05:12.486559,80,262,0.020877816412472328,242
2026-04-25 07:06:12.486559,94,441,16.65369242257444,401
2026-04-25 07:07:12.486559,79,354,0.8580270899054132,483
2026-04-25 07:08:12.486559,52,338,1.4570113028934961,366
2026-04-25 07:09:12.486559,73,480,14.64364706679926,285
2026-04-25 07:10:12.486559,43,173,18.923602588703382,195
2026-04-25 07:11:12.486559,60,403,10.420501228244722,456
2026-04-25 07:12:12.486559,54,223,17.490049453830057,249
2026-04-25 07:13:12.486559,64,135,8.484202820832321,497
2026-04-25 07:14:12.486559,44,568,16.09325924332001,451
2026-04-25 07:15:12.486559,41,258,12.232237823044954,438
2026-04-25 07:16:12.486559,97,471,18.691033743474787,492
2026-04-25 07:17:12.486559,42,439,15.110834262522388,115
2026-04-25 07:18:12.486559,98,472,2.4988050147514818,408
2026-04-25 07:19:12.486559,57,557,10.942361322018268,279
2026-04-25 07:20:12.486559,56,198,3.956108594164238,423
2026-04-25 07:21:12.486559,77,438,13.388956096859019,317
2026-04-25 07:22:12.486559,92,598,15.290029777411204,289
2026-04-25 07:23:12.486559,45,401,6.027562597066634,332
2026-04-25 07:24:12.486559,93,292,3.9945350588847717,290
2026-04-25 07:25:12.486559,57,435,17.0114399484329,169
2026-04-25 07:26:12.486559,83,547,19.414282253746297,214
2026-04-25 07:27:12.486559,98,333,5.296841549116776,399
2026-04-25 07:28:12.486559,59,411,9.610431349707014,446
2026-04-25 07:29:12.486559,82,167,9.86678164772038,107
2026-04-25 07:30:12.486559,92,444,3.47766159256915,227
2026-04-25 07:31:12.486559,49,570,11.191951796866045,376
2026-04-25 07:32:12.486559,56,291,9.795502444104196,174
2026-04-25 07:33:12.486559,72,373,17.98280502726034,247
2026-04-25 07:34:12.486559,59,541,8.950273333729555,393
2026-04-25 07:35:12.486559,68,494,12.272584765561696,109
2026-04-25 07:36:12.486559,60,246,12.306283929864003,139
2026-04-25 07:37:12.486559,43,262,16.57581027771608,113
2026-04-25 07:38:12.486559,77,517,19.204346003653423,400
2026-04-25 07:39:12.486559,82,581,10.363017866358316,489
2026-04-25 07:40:12.486559,67,304,10.816047629863931,211
2026-04-25 07:41:12.486559,56,574,12.76744654707333,462
2026-04-25 07:42:12.486559,73,493,16.0644169258665,360
2026-04-25 07:43:12.486559,69,490,10.059401161886225,174
2026-04-25 07:44:12.486559,70,522,13.213458883980637,402
2026-04-25 07:45:12.486559,43,441,1.9617025145235933,486
2026-04-25 07:46:12.486559,77,118,5.33295321644133,238
2026-04-25 07:47:12.486559,97,126,17.71932453073606,269
2026-04-25 07:48:12.486559,72,426,19.140382231317346,463
2026-04-25 07:49:12.486559,67,513,2.7217176282665223,257
2026-04-25 07:50:12.486559,55,556,15.706678537975492,436
2026-04-25 07:51:12.486559,81,502,12.719411176884211,140
2026-04-25 07:52:12.486559,46,360,13.412399505499295,202
2026-04-25 07:53:12.486559,46,251,10.846248707483568,431
2026-04-25 07:54:12.486559,98,505,14.958270867699868,427
2026-04-25 07:55:12.486559,46,278,2.275076630291173,407
2026-04-25 07:56:12.486559,63,371,13.574790141537997,314
2026-04-25 07:57:12.486559,40,397,15.230874102721824,456
2026-04-25 07:58:12.486559,98,314,17.772058251965493,333
2026-04-25 07:59:12.486559,74,449,0.29708136026450394,135
2026-04-25 08:00:12.486559,49,210,11.299668745973152,455
2026-04-25 08:01:12.486559,69,546,13.410878125737018,398
2026-04-25 08:02:12.486559,76,572,8.52931286655332,447
2026-04-25 08:03:12.486559,46,454,1.358368736386848,126
2026-04-25 08:04:12.486559,56,485,6.215459996514269,144
2026-04-25 08:05:12.486559,77,501,8.075191585337429,477
2026-04-25 08:06:12.486559,42,218,18.255018221756213,152
2026-04-25 08:07:12.486559,63,463,13.033604086638475,299
2026-04-25 08:08:12.486559,74,445,6.665966090776418,385
2026-04-25 08:09:12.486559,67,303,16.11213602252672,385
2026-04-25 08:10:12.486559,80,359,2.6891918373243717,271
2026-04-25 08:11:12.486559,91,426,18.022299591166686,288
2026-04-25 08:12:12.486559,67,492,19.3644787077306,168
2026-04-25 08:13:12.486559,78,163,6.329459693008232,211
2026-04-25 08:14:12.486559,53,462,14.96212098466586,288
2026-04-25 08:15:12.486559,79,139,12.141099766784329,391
2026-04-25 08:16:12.486559,50,153,11.424444323020628,437
2026-04-25 08:17:12.486559,52,584,4.177038016501005,176
2026-04-25 08:18:12.486559,40,342,13.575298022597732,306
2026-04-25 08:19:12.486559,49,254,18.59299837790807,232
2026-04-25 08:20:12.486559,59,419,4.187475222874166,240
2026-04-25 08:21:12.486559,74,420,0.97656466356151,244
2026-04-25 08:22:12.486559,68,338,14.248086341217467,372
2026-04-25 08:23:12.486559,48,449,4.936023603972779,192
2026-04-25 08:24:12.486559,58,492,11.898355304599558,250
2026-04-25 08:25:12.486559,58,509,11.849295245430227,334
2026-04-25 08:26:12.486559,50,264,0.811063937013281,444
2026-04-25 08:27:12.486559,55,381,1.2717863650535954,423
2026-04-25 08:28:12.486559,63,300,9.297314865767403,315
2026-04-25 08:29:12.486559,45,520,11.199740518561727,151
2026-04-25 08:30:12.486559,78,265,19.362580825153486,300
2026-04-25 08:31:12.486559,63,445,0.4549044016330206,186
2026-04-25 08:32:12.486559,67,277,10.363883707889913,124
2026-04-25 08:33:12.486559,79,593,19.29861895141087,441
2026-04-25 08:34:12.486559,57,214,12.247140757532089,291
2026-04-25 08:35:12.486559,99,575,3.152778630497932,342
2026-04-25 08:36:12.486559,76,345,10.503884013483646,436
2026-04-25 08:37:12.486559,80,185,9.862529470713227,392
2026-04-25 08:38:12.486559,40,154,17.27823298386212,482
2026-04-25 08:39:12.486559,75,509,6.245894066654651,335
2026-04-25 08:40:12.486559,75,368,5.506406977443897,200
2026-04-25 08:41:12.486559,54,417,1.3481006195452494,350
2026-04-25 08:42:12.486559,45,108,1.9740807632710111,329
2026-04-25 08:43:12.486559,59,259,17.850456500862794,365
2026-04-25 08:44:12.486559,84,320,10.358993524636768,135
2026-04-25 08:45:12.486559,67,230,18.839677216468797,239
2026-04-25 08:46:12.486559,43,200,8.045433047134944,336
2026-04-25 08:47:12.486559,65,117,10.71854128944928,435
2026-04-25 08:48:12.486559,66,566,18.28039362307418,272
2026-04-25 08:49:12.486559,47,326,16.64166618687348,407
2026-04-25 08:50:12.486559,75,511,7.22014888460598,306
2026-04-25 08:51:12.486559,44,430,14.790926214821134,237
2026-04-25 08:52:12.486559,50,327,19.132471190464123,436
2026-04-25 08:53:12.486559,82,563,3.599351426654076,233
2026-04-25 08:54:12.486559,59,176,18.080477673351435,496
2026-04-25 08:55:12.486559,57,520,17.86920730892792,184
2026-04-25 08:56:12.486559,45,485,17.069942156828812,391
2026-04-25 08:57:12.486559,92,474,12.374511418292736,266
2026-04-25 08:58:12.486559,73,256,4.398241101913576,145
2026-04-25 08:59:12.486559,53,132,2.519887125020961,368
2026-04-25 09:00:12.486559,66,183,5.365984720592674,250
2026-04-25 09:01:12.486559,56,105,17.79738086316587,274
2026-04-25 09:02:12.486559,64,385,17.662224738572196,425
2026-04-25 09:03:12.486559,61,276,19.73525815908637,495
2026-04-25 09:04:12.486559,54,250,10.068139298771843,324
2026-04-25 09:05:12.486559,79,360,17.037885357067374,240
2026-04-25 09:06:12.486559,55,402,19.777057566680377,448
2026-04-25 09:07:12.486559,44,203,17.127945634505757,439
2026-04-25 09:08:12.486559,43,568,1.7601671067102598,431
2026-04-25 09:09:12.486559,67,258,10.859683243006675,379
2026-04-25 09:10:12.486559,50,551,11.13379215466267,409
2026-04-25 09:11:12.486559,91,562,6.647890854217886,248
2026-04-25 09:12:12.486559,49,569,5.966682555450669,395
2026-04-25 09:13:12.486559,56,364,5.134893291860219,151
2026-04-25 09:14:12.486559,72,546,15.52301002385442,172
2026-04-25 09:15:12.486559,48,486,11.693651851906521,390
